"","GSM1371025","GSM1371026","GSM1371027","GSM1371028","GSM1371029","GSM1371030","GSM1371031","GSM1371032","GSM1371033","GSM1371034"
"COL4A6",12.287408495128,12.2607663540932,12.2062757162488,12.2095037202787,9.39762235300186,9.39555197416982,12.4879717831181,12.4432906859652,11.9532682736147,11.9495272805777
"COL5A1",9.95165373782236,9.92960553992865,9.54320580284617,9.59564569914772,7.07787097424054,7.04644626103133,7.64214057593262,7.71561854578066,7.7975444340311,7.82672599630662
"COL5A2",11.4943243868998,11.5330110140741,11.468751926952,11.4247286177197,8.04685603140356,8.04377356918306,10.8916164087565,10.9058207624932,10.6250826113722,10.5855841868806
"EMID1",8.64021025975172,8.62453846833068,8.75577830584072,8.70244869128768,7.48606824406993,7.71102084522707,8.66300779626375,8.75941721761745,8.61162261270948,8.57163717721263
"ANKRD54",8.37539884383416,8.29774025437828,8.44068082130831,8.40457393265465,7.48373154087974,7.57387526985678,8.61762623987667,8.81962958765292,8.9547130028023,8.81984621923834
"COL7A1",9.50281354066994,9.45396077212938,9.39250466722867,9.44587156526612,7.38798635186349,7.3367930672263,7.98192931236204,8.2268505939424,8.33320652182964,8.41935011249085
"COL8A1",11.0738472982305,11.0432949385453,10.2233746362499,10.3186679617551,3.50264206554844,3.8370685081517,9.03136139460722,9.14077786188432,9.43041008431513,9.4292120740857
"CMPK2",7.60235187771077,7.55983126328202,7.70543854704471,7.69780664903324,5.96564610300666,5.85512826390001,7.79926742021796,7.95318584956261,7.99040097101564,7.86245510204124
"MBOAT2",8.94659183313746,9.01674609903527,9.05518972633824,8.99587734649488,7.34442160656382,7.6107142008933,9.21346884909981,9.30399941984524,9.2746848418358,9.23430942691807
"COL9A1",9.25703905350793,9.26743861412079,9.41478041039523,9.42979329593245,7.9141756833541,7.86642516344926,8.01261663373075,8.19036572532921,8.03902306897145,8.01089706262405
"FBLN7",8.2094887195202,8.17307589746423,8.32943948547354,8.31426388807533,6.81079599457441,5.5146914170604,7.59419569811867,7.64815486189643,7.61760514786756,7.66048719299167
"ICA1L",8.55791555553755,8.61072335727941,8.68144206746514,8.62731972036499,6.83136665276999,6.8459624968607,8.78953838255482,8.821390347444,8.72342097935066,8.68046392610174
"FAM168B",10.8891231936685,10.9843276515889,10.9459615971614,10.9719599853698,10.0494820176284,9.99785647029216,11.0258931372785,11.1476821149401,11.1733131073561,11.0607360011591
"COL11A1",12.2362375022801,12.21015193202,12.072105259726,12.0381182092436,7.78900618950227,7.88320125886008,11.5417773170539,11.5849212764008,11.3960752968733,11.4039281482622
"RFTN2",6.53901702635755,6.37980938285006,6.27649064494467,6.36428261903995,4.21471112365772,4.3146589723272,6.97819207526987,6.59968963895848,7.15330752904411,7.1510379529907
"CLHC1",7.6096849626501,7.60202440525796,7.74206992612977,7.63956815619969,6.31614703592921,6.54556020660445,7.52666414665228,7.66080322047148,7.52726679527439,7.59881777670019
"COL12A1",9.23840578400216,9.11932686665283,8.46228431457109,8.41073762799827,4.69669387725276,4.36140384210375,7.5787589022269,7.57443995227845,7.5006613024076,7.57739095257998
"AP1S3",4.97733102532281,5.19088522981651,4.7705581541898,5.01702335532293,5.90306111645567,6.32008852783624,4.33987745833914,4.26872440026454,4.34211780049253,4.42618867726919
"SGPP2",5.73322450954468,5.87995407507648,5.80223827196687,5.46587254965704,4.26235602283947,4.27098677120224,4.37233822399199,4.34619614634494,4.02232466722167,4.28339233013956
"COL13A1",7.09065059599709,7.09845572962646,6.91083802289109,6.79462323299317,9.36874734529436,9.23446276539145,6.25628414934799,6.30955191334959,6.05665579382048,6.29979201730191
"UBR3",9.08120458922417,9.04043280078693,9.07435474469247,9.05917155462378,8.60955374234779,8.59661059145604,9.71502080334496,9.65367601295739,9.88119387875885,9.72254102623596
"COL15A1",4.86876667774906,4.8809237978126,5.0962758402512,4.92480792906219,3.06355314798472,3.50534131065863,4.19170851395249,4.35286849251101,4.19844268835133,4.25170551116657
"TMEM198",7.68691766176362,7.75073839777164,7.46448320429683,7.45576420381765,7.62655915305722,7.59230520523475,8.69879167080616,8.78499944779213,8.70186739139228,8.66577942022409
"COL16A1",7.32247069391353,7.43578557348439,7.15035506674526,7.2867615745596,7.69487876446298,7.67673558507978,6.60890730253143,6.74294503416125,6.84530171712641,6.6038571669732
"TMEM178A",11.4309205515738,11.3878867399753,11.2289342949455,11.2344161081593,8.16382181981748,8.11409683895589,11.3939116559097,11.4010286543313,11.4798118384514,11.4806789858055
"MDH1B",7.12919684390203,7.11503207780494,7.23751786026636,7.25598464499071,6.11951870166572,6.12648772405023,7.23713599826718,7.39564751873738,7.05956744389413,7.06448050875479
"SLC66A3",6.49691809238952,6.38223281605963,6.63722084201268,6.56026713025253,9.13484522413793,9.03790339337498,5.57063200902513,5.5963395498417,5.86929351081692,5.92956406713714
"AHSA2P",9.58318635205625,9.61485647883596,9.61699592146295,9.54579437849369,8.29493916027524,8.27278414367242,9.21711639847141,9.24828853983123,9.22619888051124,9.1205846393393
"CCDC148",6.23733330337073,6.09991110410494,6.72432309783717,6.37578338604124,4.93749262619248,5.14868481236497,5.78203792125851,5.71093815129521,5.90384139603463,5.8924944329361
"CPNE4",5.87166470593368,6.3044542448478,5.96098911049835,6.13223072870451,6.27125507629655,6.26004677527618,7.59931324394797,7.76003793051547,6.7858166945422,6.84891014773728
"KCNH8",6.48759162745887,6.2103720642011,6.71749802220347,6.68765344498927,5.66797902311221,5.74375753553004,7.75220940712066,7.98712980237128,7.8403608736287,7.8505676602522
"TRIM71",11.7607115030488,11.791666214216,11.8813347427753,11.8927296434882,13.2834248382206,13.2780670607792,9.91043369008002,10.0034776756606,9.86128277557398,9.81429132692259
"FAM131A",9.19275884493258,9.37576877919923,9.4455055945001,9.40605356962447,8.60049225027642,8.55935292560333,9.91588781264215,10.0093261261791,10.1982973134257,10.1949105443571
"DCBLD2",10.2550511061778,10.2595517994769,10.1367622888375,10.0735585834149,9.12171952244922,9.14120727897988,10.0852740863608,10.1653037347978,10.2241838270542,10.0536932790034
"KLF6",9.5572262590886,9.58387157646274,9.33781679953483,9.45410427724868,8.51771950139588,8.52561689996343,8.90020171526567,8.99542710778124,8.99581836838289,8.90670061962313
"METTL6",4.95907282666527,5.16418769841399,5.31243004709518,5.192822169681,4.03070816722133,3.77662381186628,5.2006796921157,5.26126584036156,5.4117026793362,5.37737472542843
"RTP1",3.06827302657895,3.57793292873625,3.03369045954197,3.39833561761298,4.37442144648569,4.43714830117459,3.87068550790688,4.38903452806781,4.14340792127145,3.84591923338151
"MAP3K8",6.6181474277522,6.35947962754076,6.50109754504163,6.48635461436558,4.30776392035109,4.65607188516642,7.11230893834115,7.13524436201485,7.11801674936377,7.0339510742137
"ZFP42",8.04562419307752,7.72369856525576,7.74491711561223,7.84276899769608,11.8083804419499,12.1340497550171,6.48026010256003,6.30540307314898,7.03099469149948,6.92674267463175
"SPATA18",6.07776628105563,5.76129447962109,6.08661110644764,6.01380188566736,4.27887888162738,4.13106292295967,5.79993629328187,5.68527742681627,5.4585682485777,5.49013656292791
"GNPDA2",7.99891633830444,7.79475880993581,7.99818113096822,8.13126272968389,6.74014374471777,6.67781015468384,7.74874195420103,7.95092183321721,8.03950121686803,7.95428740928036
"CPEB2",7.57686011947054,7.27310460554535,7.35384981910848,7.40895324976503,6.13024914887888,6.11296380110668,8.66708096422645,8.66287448345646,8.58401884320862,8.58160692920341
"ARL9",7.77641305870596,7.82881157905801,7.96632893135945,8.06402651161423,6.19313342880837,6.48992323341878,7.81366693803641,7.91437346564786,7.57711910097082,7.63511649773653
"ADM",8.56628505531755,8.57140590307618,8.25844254438422,8.23074577232459,11.5561827672975,11.4546088857513,7.11749279147745,7.34855228697932,7.52212447056662,7.43437772115626
"PACRGL",6.98490078540773,7.02843235982192,7.15995940967751,7.26350297882958,5.96959337464931,5.7481049602487,6.27270638111244,6.34304691459399,6.16751226951273,6.19558645399861
"SLC9B2",6.8899094148356,6.75444332360034,6.9809711255027,6.99653900843676,5.5542658110947,4.95637119084606,6.84814026444217,7.03726880789343,6.82458055564358,6.87353621303216
"EMB",9.34426569722507,9.29032502866553,9.42082318586515,9.4310372251638,10.2178279651343,10.1711371382297,8.49091540491013,8.57432743908252,8.4468123419151,8.25739156858343
"UGT3A1",6.65703761738067,6.20338420006286,6.730224810499,6.99525486078334,7.81583004368946,7.69678789135754,4.88014763966649,5.26634499453693,5.32442242682968,5.0452219308582
"UBE2QL1",9.84881516086156,9.86803275598876,9.86403687032943,9.94802038949297,5.70702956411793,6.13111803922943,10.4397599210066,10.4908860374851,10.6452670526739,10.631199630714
"C5orf49",6.45093932372598,6.10047877320228,5.98936438922608,6.01077290323892,5.51931087267725,5.11895299858887,6.71322245577324,6.89066720279395,6.58615958168851,6.60325948610955
"CMBL",10.3828297702043,10.3691081102827,10.552496418883,10.6097591241807,9.38320391523516,9.39306874218804,10.7257432220144,10.7200300453685,10.7962235682877,10.7270734592612
"AFAP1L1",6.56170937885463,6.41858873624178,6.39647500926086,6.38691195562916,6.61793307817146,6.61506514111821,4.90463056735035,5.40020714445808,5.38137939293656,5.18984611808759
"STARD4",11.0602768742321,10.9049858208631,11.0347075497074,10.9987763017342,8.58359594499475,8.65455175007487,10.8514342987953,10.8772703586906,10.6932373915401,10.7513301714934
"C5orf24",6.23227104947252,6.01707225804568,6.37400986064755,6.24632111530271,4.45106734415063,4.5958641116897,6.75828504984214,6.45966410611889,6.77804693183163,6.58691861266968
"COX7B",7.76475379640621,7.69427895992751,7.81211295609663,7.8567642858876,6.9401641119095,7.12574215287036,8.07026071560184,8.14690305199668,8.31415128587699,8.20696309894664
"STXBP5",5.36741685921152,5.41569124002888,5.69214387001144,5.62374456052869,4.38594462742753,4.59708651093527,5.59385655215313,5.79512558072435,5.57826642312516,5.4814966176009
"NCOA7",8.26394669571594,8.32131249916515,8.45444356435748,8.40567211428257,8.17045758256972,8.09183046078219,9.12251074960997,9.20928312421498,9.21131621490121,9.19741253580251
"HINT3",9.62748579844458,9.67786929461561,9.79277757914146,9.86229100395092,8.65704005661006,8.77918263835406,10.3130401731488,10.2942178888768,10.3583474283282,10.2732252581468
"PACRG",5.72183403971894,5.79848112920175,5.95078824786387,6.14188472124775,4.64186216589265,5.32627657811159,6.54752458575273,6.64091483946781,6.69926470900711,6.87833042005672
"CD109",6.82627551448052,6.61596934458367,6.60809396711333,6.55920728946236,6.84382118313461,6.93935225652918,5.4964723897305,6.0087903610336,5.62800842480637,5.69901348022247
"PM20D2",9.24953941606461,9.119882871483,9.20209992231172,9.19873320696809,7.85166864306586,8.0458696964128,9.24529391223199,9.00202775045122,9.27810703375933,8.96446897903903
"SRSF12",8.99331503149926,8.9089393237829,9.07700285370188,9.09728607301128,7.68871427614639,7.57622830332405,9.17893276270673,9.1292744257559,9.18632887279981,9.15124782769127
"CPE",11.0005900190427,10.9761088386805,10.7801620017266,10.7691498205623,8.28160408879821,8.36972684224011,11.243637957534,11.3227542642706,11.3691921209625,11.3981555767213
"CLDN4",7.42047193977364,7.49635530948646,7.5479936918099,7.53481602914644,7.14138874192382,7.06292540978389,5.84323594272796,5.25129312965154,5.40460453318108,5.92699302044092
"CLDN7",7.62550150122216,7.60347568395514,7.65479286896725,7.61528916587321,9.99812970925317,9.96466023755132,6.5174581263439,6.25821635106492,6.89867849607089,6.87211315440877
"FAM92A",9.6142894045919,9.52839331357489,9.6746420538128,9.68877864778386,7.85734216860344,7.85447234464886,9.48358774842308,9.33512539740867,9.28785968325971,9.19477174522297
"TMEM68",8.69062552732549,8.68934240792805,8.81757381313686,8.85418065092163,8.89174582015787,8.86412326336869,7.68495678383108,7.82173337737753,7.60653897720712,7.69250609305528
"RALYL",4.79620640246884,4.85735142590867,4.57917405831472,4.33298196697344,4.31963100010598,4.58717443009955,9.07406886198374,9.06563740798,9.49809777313662,9.42497193714111
"HGSNAT",10.1239892560345,10.1346591676059,10.228807620633,10.2151745252917,8.52432756225454,8.45865690566272,10.0774925506572,10.0603888745875,10.0608663489168,10.1228111472076
"CRABP1",10.0204977521258,10.015376070621,10.0383241642252,10.1571734259442,10.3596465703227,10.2949559872017,9.11537318186619,9.21693906788502,8.64725072441845,8.6347373324632
"NACC2",8.01203084937066,8.03051802330607,8.15856279808766,8.07641221044822,9.20354301518258,9.22671072264941,7.01897732289327,7.36039517708579,7.58886712599123,7.56673560938825
"CRABP2",10.2693367424355,10.4368244072552,10.4447472416998,10.5625797616882,10.4529220525464,10.3693852038052,9.27888207756154,9.44103457893885,9.51269797890158,9.47826872723612
"ATF2",10.4538241667136,10.3558591091453,10.4933501868791,10.4509318363812,9.31599406168392,9.41437749480598,10.7057940447442,10.3666349002948,10.5956003293481,10.4304215490854
"CRH",6.53466704827227,6.6000843524003,6.67289369257472,6.56270925025004,5.52326643695287,5.07523709098258,8.36492119918796,8.3402047971053,7.59919249086838,7.66768681422296
"PWWP3B",7.35029554496114,7.20461990344704,7.39185380511188,7.61460625784336,5.51922846176578,5.56947598615429,6.43304272844703,6.52747588151309,6.76171593912843,6.76529746376233
"FAM199X",9.12630979244751,9.06439200183403,9.14155287940461,9.08395710437205,8.10201314897844,8.04196654097787,9.02381006668984,8.99909840097621,9.11545285640162,9.04585093873878
"CRHBP",6.29956010268574,6.44046853109044,5.72512808816547,5.84097992670307,3.42212293445347,4.20068690651411,5.39665577994594,5.75281779365984,6.12223079224823,6.07587132827612
"APOOL",8.47705465688949,8.39856203774576,8.43077888296467,8.43702855449113,7.37761326435866,7.41975890246513,8.86329640279463,8.72384194318187,8.86930878277134,8.81678680788293
"PTCHD1",6.05977066812091,6.01209483555142,6.10703832198759,6.16365975899452,7.1176050436153,7.07326018533188,7.61404064593353,7.71655988745096,7.92141653051255,7.91386949872504
"CRIP1",9.30857521745858,9.23309825570911,9.55544176898504,9.61660727460783,6.20683131907374,6.70600536988221,8.03241214875237,7.97629617049529,8.03392466854955,8.00654747434921
"CRIP2",8.26026912543702,8.15369403542775,8.3004742704361,8.23106098996187,6.21863394379573,6.3349331217505,9.42267920620266,9.52890996300263,9.61349905332749,9.52806396550422
"CRMP1",10.835302437576,10.9344017293169,10.9479932058367,10.9698877199272,10.1945937597062,10.1668485072775,12.1099686040877,12.155823937555,12.2652564986708,12.3001560842471
"HAPLN1",9.33135906208357,9.29753183106869,8.8782952437138,8.91844977656914,5.18141800418047,5.31709614258557,7.38179979615532,7.47141288250566,6.7877376469452,6.91024923699063
"ASB8",8.34359945397884,8.31582455268195,8.36831541079698,8.3398681919598,8.00213816467545,8.01329827337218,9.13158803072171,9.2545136780887,9.45709648948131,9.54492520596344
"CHODL",7.69630225647735,7.67381442716435,7.85349476605105,7.88579808320523,6.37397426263922,6.21495219764975,9.08686021026537,9.11031818828153,9.33435913299554,9.47234277224031
"ZFP28",7.32269877561213,7.15617006593553,7.33594684467633,7.4785621924992,6.74421382826151,6.70941970215378,7.59897868276383,7.9555944953183,7.73439052117832,7.72998495904402
"SLC32A1",5.00899297357931,4.83106654508173,5.15476440429445,4.94336437861242,5.18991521612012,4.89800539907343,8.73702390771686,8.65464303627232,9.47605581163816,9.58856038131213
"NOL4L",9.9336249460932,9.97394199658371,9.93218475980351,9.96425889519528,9.02009622624044,8.9339443334274,10.5165865783867,10.5037575855979,10.5049252551779,10.5069638521307
"TRIM69",7.86548887858829,7.68552026403887,7.90839006181561,7.922909559629,7.87856133571181,7.8942717192982,8.97917006027176,9.21770309212666,9.20116982978807,9.16008244593453
"BRI3BP",9.6373126172443,9.64782089713258,9.60402940320416,9.63326032550535,8.46881139892498,8.42247028241427,9.78520916646125,9.71842041554225,9.70311659437677,9.63880796577634
"MACROD2",6.35929040914097,6.51525520782517,6.46946709198964,6.71728460681337,4.5295677132004,4.55022777795086,6.72601956732733,6.76199326134491,6.66515977858682,7.01133940315414
"NRSN1",5.52457902130629,5.1725633257389,5.31193283274528,4.9553564493699,5.1028961245018,4.99405751637187,6.12268111534562,6.0869909437591,6.8232539799604,6.58923500908032
"RIPOR3",7.25061056367123,7.05778000552469,7.57066447540362,7.58790119486763,7.10979337816854,7.07219624716978,5.59346455512869,5.51339706150859,6.06323671182222,6.01074820221458
"PABPC5",5.12127162214395,4.90534093347296,5.16555061355742,4.84341872538932,3.28223592493077,3.22119587431348,6.04737432636506,5.93059558875465,6.39346305604248,6.10849851688257
